suite,dataset,model,method,val_auc,val_ap,val_accuracy,test_auc,test_ap,test_accuracy,loss_tail,evaluated_on_test,seed,wall_time_sec,peak_ram_mb,peak_gpu_mb,peak_cpu_percent,avg_cpu_percent,cpu_user_sec,cpu_system_sec,notes,selection_stage,run_label,quick_mode,compute_device,device_name,torch_version,torch_cuda_version,run_complete
hyperparameter_search,movielens_100k,dnn,random_search,0.49138404916452016,0.4711102276497866,0.4554813075672747,,,,0.3405712187290192,False,2026,0.06374205206520855,2318.34765625,23.509765625,1031.0,84.33064516129035,0.060000000000002274,0.0,"embedding_dim=32, hidden_dim=96, dropout=0.10932832448371436, lr=0.0062908852245340775",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,movielens_100k,dnn,random_search,0.6319503982746113,0.5742464720665371,0.5502979953043164,,,,0.434497207403183,False,42,0.06344405189156532,2318.34765625,23.509765625,1033.3,86.67580645161287,0.060000000000002274,0.0,"embedding_dim=32, hidden_dim=96, dropout=0.13561743266056106, lr=0.001399567099557049",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,movielens_100k,dnn,random_search,0.5518147426564016,0.5093836423400165,0.46938775510204084,,,,0.441546893119812,False,123,0.06374112097546458,2318.34765625,23.509765625,1035.3,96.6483870967742,0.060000000000002274,0.0,"embedding_dim=32, hidden_dim=96, dropout=0.13561743266056106, lr=0.001399567099557049",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,movielens_100k,dnn,random_search,0.5983574827480223,0.5471410940338964,0.5047859851905364,,,,0.44417538344860075,False,456,0.06374272401444614,2318.34765625,23.509765625,1024.9,101.94999999999999,0.06999999999999318,0.0,"embedding_dim=32, hidden_dim=96, dropout=0.13561743266056106, lr=0.001399567099557049",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,movielens_100k,dnn,random_search,0.6326036130623909,0.5822057957040114,0.5679971103485641,,,,0.45202617943286894,False,789,0.06394854793325067,2318.34765625,23.509765625,1026.5,98.8951612903226,0.060000000000002274,0.0,"embedding_dim=32, hidden_dim=96, dropout=0.13561743266056106, lr=0.001399567099557049",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,movielens_100k,dnn,random_search,0.6525389690495277,0.5924165821444839,0.5716994762506773,,,,0.42843541502952576,False,2026,0.06361166294664145,2318.34765625,23.509765625,1030.8,102.43548387096773,0.06999999999999318,0.0,"embedding_dim=32, hidden_dim=96, dropout=0.13561743266056106, lr=0.001399567099557049",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,movielens_100k,dnn,random_search,0.6594058053120829,0.6011662356696224,0.5875022575401843,,,,0.5846185624599457,False,42,0.06306165619753301,2318.34765625,22.02734375,1045.8,98.22741935483867,0.060000000000002274,0.0,"embedding_dim=16, hidden_dim=96, dropout=0.04891336926325843, lr=0.0010962001141747336",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,movielens_100k,dnn,random_search,0.6394834963334155,0.5825099828325228,0.5767563662633195,,,,0.5827563524246215,False,123,0.06287434697151184,2318.34765625,22.02734375,1048.9,116.50645161290323,0.060000000000002274,0.010000000000000009,"embedding_dim=16, hidden_dim=96, dropout=0.04891336926325843, lr=0.0010962001141747336",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,movielens_100k,dnn,random_search,0.6754656779034788,0.616013962176233,0.6118836915297092,,,,0.5842451870441436,False,456,0.06293162680231035,2318.34765625,22.02734375,1042.1,97.6016129032258,0.07000000000000739,0.0,"embedding_dim=16, hidden_dim=96, dropout=0.04891336926325843, lr=0.0010962001141747336",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,movielens_100k,dnn,random_search,0.6221400753575638,0.5702766393223231,0.554813075672747,,,,0.5965908348560334,False,789,0.06269336794503033,2318.34765625,22.02734375,1041.7,87.78548387096775,0.05999999999998806,0.0,"embedding_dim=16, hidden_dim=96, dropout=0.04891336926325843, lr=0.0010962001141747336",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,movielens_100k,dnn,random_search,0.6660352675642985,0.606651010275806,0.5932815604117754,,,,0.6000696659088135,False,2026,0.06286233104765415,2318.34765625,22.02734375,1042.3,85.07096774193546,0.060000000000002274,0.0,"embedding_dim=16, hidden_dim=96, dropout=0.04891336926325843, lr=0.0010962001141747336",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,movielens_100k,dnn,random_search,0.524488615164101,0.48879387995370316,0.4599060863283366,,,,0.35835946798324586,False,42,0.06364290602505207,2318.34765625,24.0546875,1037.6,99.18870967741937,0.060000000000002274,0.0,"embedding_dim=48, hidden_dim=32, dropout=0.27542353212574844, lr=0.003961147623299825",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,movielens_100k,dnn,random_search,0.5079313906098528,0.48493082169570745,0.4624345313346578,,,,0.36279978454113004,False,123,0.06368058803491294,2318.34765625,24.0546875,1024.3,98.26935483870972,0.07000000000000739,0.0,"embedding_dim=48, hidden_dim=32, dropout=0.27542353212574844, lr=0.003961147623299825",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,movielens_100k,dnn,random_search,0.5331862239638384,0.5013436438222006,0.4731804226115225,,,,0.3799071401357651,False,456,0.06371585698798299,2318.34765625,24.0546875,1028.7,96.59193548387097,0.05999999999998806,0.0,"embedding_dim=48, hidden_dim=32, dropout=0.27542353212574844, lr=0.003961147623299825",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,movielens_100k,dnn,random_search,0.49727319153866273,0.4775296108659842,0.45755824453675276,,,,0.35712026953697207,False,789,0.06351386895403266,2318.34765625,24.0546875,1033.1,98.78225806451611,0.060000000000002274,0.0,"embedding_dim=48, hidden_dim=32, dropout=0.27542353212574844, lr=0.003961147623299825",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,movielens_100k,dnn,random_search,0.5272177883957232,0.4936129694519984,0.46405996026729274,,,,0.34891912043094636,False,2026,0.06399548193439841,2318.34765625,24.0546875,1030.1,98.83709677419355,0.060000000000002274,0.0,"embedding_dim=48, hidden_dim=32, dropout=0.27542353212574844, lr=0.003961147623299825",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,movielens_100k,dnn,random_search,0.5945263754898378,0.5405294283980645,0.4938594906989344,,,,0.3623093754053116,False,42,0.06380432890728116,2318.34765625,23.509765625,1030.4,95.81290322580647,0.060000000000002274,0.0,"embedding_dim=32, hidden_dim=96, dropout=0.27325516085768875, lr=0.002242326919056276",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,movielens_100k,dnn,random_search,0.5449940275687856,0.5067665041339262,0.4717355968936247,,,,0.3588391214609146,False,123,0.06392907095141709,2318.34765625,23.509765625,1024.9,98.71451612903228,0.060000000000002274,0.0,"embedding_dim=32, hidden_dim=96, dropout=0.27325516085768875, lr=0.002242326919056276",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,movielens_100k,dnn,random_search,0.5625399218073212,0.5216721485855732,0.47923063030521945,,,,0.3721898287534714,False,456,0.06370793585665524,2318.34765625,23.509765625,1024.7,114.71935483870963,0.060000000000002274,0.010000000000000009,"embedding_dim=32, hidden_dim=96, dropout=0.27325516085768875, lr=0.002242326919056276",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,movielens_100k,dnn,random_search,0.6043725450626548,0.5551154398964191,0.5065920173379086,,,,0.35941433608531953,False,789,0.06377963512204587,2318.34765625,23.509765625,1033.7,98.48225806451615,0.060000000000002274,0.0,"embedding_dim=32, hidden_dim=96, dropout=0.27325516085768875, lr=0.002242326919056276",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,movielens_100k,dnn,random_search,0.6099007908737741,0.5515204393764059,0.49927758714105114,,,,0.35045908093452455,False,2026,0.06369154388085008,2318.34765625,23.509765625,1033.1,86.62096774193549,0.06999999999999318,0.0,"embedding_dim=32, hidden_dim=96, dropout=0.27325516085768875, lr=0.002242326919056276",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,movielens_100k,dnn,random_search,0.6318706973616242,0.5724733931094955,0.5689001264222503,,,,0.6086260080337524,False,42,0.06406593881547451,2318.34765625,22.947265625,1026.1,96.44193548387096,0.060000000000002274,0.0,"embedding_dim=32, hidden_dim=64, dropout=0.0489289493446801, lr=0.000865836895470935",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,movielens_100k,dnn,random_search,0.6008070422793854,0.5464080869743975,0.5368430558063934,,,,0.5980798125267028,False,123,0.06355241197161376,2318.34765625,22.947265625,1029.7,96.23709677419353,0.060000000000002274,0.0,"embedding_dim=32, hidden_dim=64, dropout=0.0489289493446801, lr=0.000865836895470935",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,movielens_100k,dnn,random_search,0.6100016279404817,0.5542012996338828,0.5131840346758172,,,,0.5965017557144165,False,456,0.0638061510398984,2318.34765625,22.947265625,1027.6,98.50806451612901,0.06999999999999318,0.0,"embedding_dim=32, hidden_dim=64, dropout=0.0489289493446801, lr=0.000865836895470935",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,movielens_100k,dnn,random_search,0.6089228849714738,0.5521736307796202,0.5159833845042442,,,,0.6033033668994904,False,789,0.06362651311792433,2318.34765625,22.947265625,1032.4,112.8467741935484,0.060000000000002274,0.010000000000000009,"embedding_dim=32, hidden_dim=64, dropout=0.0489289493446801, lr=0.000865836895470935",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,movielens_100k,dnn,random_search,0.6177783951912119,0.5564149676053955,0.5796460176991151,,,,0.6084469079971313,False,2026,0.06397306104190648,2318.34765625,22.947265625,1028.3,98.56612903225808,0.060000000000002274,0.0,"embedding_dim=32, hidden_dim=64, dropout=0.0489289493446801, lr=0.000865836895470935",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,movielens_100k,dnn,random_search,0.5436021890140339,0.5040099253120627,0.47390283547047135,,,,0.3551622062921524,False,42,0.06382389506325126,2318.34765625,23.509765625,1025.9,99.31612903225809,0.07000000000000739,0.0,"embedding_dim=32, hidden_dim=96, dropout=0.16488367215009636, lr=0.003008038065519179",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,movielens_100k,dnn,random_search,0.510661509749589,0.48582903940830413,0.4650532779483475,,,,0.35729454457759857,False,123,0.06363307312130928,2318.34765625,23.509765625,1028.3,98.89354838709679,0.05999999999998806,0.0,"embedding_dim=32, hidden_dim=96, dropout=0.16488367215009636, lr=0.003008038065519179",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,movielens_100k,dnn,random_search,0.5261640141391735,0.4977314747645693,0.46983926313888386,,,,0.3699554860591888,False,456,0.06376193999312818,2318.34765625,23.509765625,1036.5,95.83870967741936,0.060000000000002274,0.0,"embedding_dim=32, hidden_dim=96, dropout=0.16488367215009636, lr=0.003008038065519179",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,movielens_100k,dnn,random_search,0.5523552639085269,0.512939931275411,0.47543796279573775,,,,0.35400291681289675,False,789,0.06378201791085303,2318.34765625,23.509765625,1027.1,98.88709677419357,0.04999999999999716,0.010000000000000009,"embedding_dim=32, hidden_dim=96, dropout=0.16488367215009636, lr=0.003008038065519179",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,movielens_100k,dnn,random_search,0.555168655579819,0.5101295000541606,0.4741737402925772,,,,0.3458176076412201,False,2026,0.06395661807619035,2318.34765625,23.509765625,1019.2,100.01774193548385,0.07000000000000739,0.0,"embedding_dim=32, hidden_dim=96, dropout=0.16488367215009636, lr=0.003008038065519179",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,movielens_100k,dnn,random_search,0.6052185457093298,0.5463635113964759,0.4975618566010475,,,,0.360072061419487,False,42,0.06284996401518583,2318.34765625,22.02734375,1048.4,100.40161290322577,0.05999999999998806,0.0,"embedding_dim=16, hidden_dim=96, dropout=0.22215141200020677, lr=0.0029126968141823324",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,movielens_100k,dnn,random_search,0.5538704619283563,0.515167109569051,0.4784179158389019,,,,0.3646078586578369,False,123,0.06287466804496944,2318.34765625,22.02734375,1039.4,100.36290322580643,0.060000000000002274,0.0,"embedding_dim=16, hidden_dim=96, dropout=0.22215141200020677, lr=0.0029126968141823324",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,movielens_100k,dnn,random_search,0.5874824260873107,0.5371411863509663,0.4860935524652339,,,,0.37511115372180937,False,456,0.06275573396123946,2318.34765625,22.02734375,1040.0,99.97258064516129,0.060000000000002274,0.0,"embedding_dim=16, hidden_dim=96, dropout=0.22215141200020677, lr=0.0029126968141823324",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,movielens_100k,dnn,random_search,0.5657109319807586,0.5241239567154072,0.48112696405996025,,,,0.35902312994003294,False,789,0.06282928492873907,2318.34765625,22.02734375,1045.3,87.9225806451613,0.060000000000002274,0.0,"embedding_dim=16, hidden_dim=96, dropout=0.22215141200020677, lr=0.0029126968141823324",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,movielens_100k,dnn,random_search,0.595709396674037,0.5382735578956003,0.48844139425681776,,,,0.3498967379331589,False,2026,0.06265355413779616,2318.34765625,22.02734375,1043.8,85.30967741935484,0.05999999999998806,0.0,"embedding_dim=16, hidden_dim=96, dropout=0.22215141200020677, lr=0.0029126968141823324",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,movielens_100k,dnn,random_search,0.6355182821369265,0.5810879289375788,0.558063933538017,,,,0.6628087043762207,False,42,0.06313783093355596,2318.34765625,21.49609375,1041.0,100.33064516129033,0.060000000000002274,0.0,"embedding_dim=16, hidden_dim=64, dropout=0.10638253432191426, lr=0.0006870390171640847",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,movielens_100k,dnn,random_search,0.5520011354811472,0.5214934804367217,0.5014448257178977,,,,0.675243079662323,False,123,0.06268754997290671,2318.34765625,21.49609375,1047.1,99.91451612903224,0.060000000000002274,0.0,"embedding_dim=16, hidden_dim=64, dropout=0.10638253432191426, lr=0.0006870390171640847",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,movielens_100k,dnn,random_search,0.61457890992179,0.569356673384346,0.5744085244717356,,,,0.6717587590217591,False,456,0.06294712796807289,2318.34765625,21.49609375,1043.9,100.05161290322579,0.07000000000000739,0.0,"embedding_dim=16, hidden_dim=64, dropout=0.10638253432191426, lr=0.0006870390171640847",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,movielens_100k,dnn,random_search,0.7012111277021944,0.666389319600164,0.6512551923424237,,,,0.6717465579509735,False,789,0.0627025009598583,2318.34765625,21.49609375,1040.7,104.50806451612902,0.05999999999998806,0.010000000000000009,"embedding_dim=16, hidden_dim=64, dropout=0.10638253432191426, lr=0.0006870390171640847",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,movielens_100k,dnn,random_search,0.6906076282140122,0.6458631846389149,0.6411414123171393,,,,0.6760076999664306,False,2026,0.06289054010994732,2318.34765625,21.49609375,1045.7,97.85967741935481,0.060000000000002274,0.0,"embedding_dim=16, hidden_dim=64, dropout=0.10638253432191426, lr=0.0006870390171640847",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,movielens_100k,dnn,random_search,0.5992793191314254,0.5450414430925099,0.4999096983926314,,,,0.38268209993839264,False,42,0.063874876126647,2318.34765625,22.947265625,1031.1,99.36774193548386,0.07000000000000739,0.0,"embedding_dim=32, hidden_dim=64, dropout=0.07510463548683521, lr=0.0019508971418591076",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,movielens_100k,dnn,random_search,0.5456317816515288,0.5112035480409155,0.4782373126241647,,,,0.38227262198925016,False,123,0.06341984798200428,2318.34765625,22.947265625,1039.1,96.65322580645163,0.060000000000002274,0.0,"embedding_dim=32, hidden_dim=64, dropout=0.07510463548683521, lr=0.0019508971418591076",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,movielens_100k,dnn,random_search,0.5785875139019953,0.5318487012687618,0.48374571067364996,,,,0.3806938350200653,False,456,0.06371615687385201,2318.34765625,22.947265625,1033.8,96.52903225806453,0.05999999999998806,0.0,"embedding_dim=32, hidden_dim=64, dropout=0.07510463548683521, lr=0.0019508971418591076",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,movielens_100k,dnn,random_search,0.5900716864618598,0.53876652648166,0.49151164890735055,,,,0.3713274419307709,False,789,0.06406846293248236,2318.34765625,22.947265625,1023.6,86.19516129032262,0.060000000000002274,0.0,"embedding_dim=32, hidden_dim=64, dropout=0.07510463548683521, lr=0.0019508971418591076",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,movielens_100k,dnn,random_search,0.5891874091540877,0.5404877477169174,0.5075853350189633,,,,0.39716112017631533,False,2026,0.06392153003253043,2318.34765625,22.947265625,1027.7,96.13225806451617,0.060000000000002274,0.0,"embedding_dim=32, hidden_dim=64, dropout=0.07510463548683521, lr=0.0019508971418591076",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,movielens_100k,dnn,random_search,0.6594058053120829,0.6011662356696224,0.5875022575401843,0.6406400618152712,0.6082553827274937,0.5815276273022751,0.5846185624599457,True,42,0.06639756099320948,2318.34765625,22.02734375,1048.4,100.05000000000003,0.06999999999999318,0.0,"Validation-selected configuration: embedding_dim=16, hidden_dim=96, dropout=0.04891336926325843, lr=0.0010962001141747336",final_test,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,movielens_100k,dnn,random_search,0.6394834963334155,0.5825099828325228,0.5767563662633195,0.6620041432769372,0.6269627448021027,0.6052726616106898,0.5827563524246215,True,123,0.06661140616051853,2318.34765625,22.02734375,1048.2,102.57741935483868,0.07000000000000739,0.0,"Validation-selected configuration: embedding_dim=16, hidden_dim=96, dropout=0.04891336926325843, lr=0.0010962001141747336",final_test,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,movielens_100k,dnn,random_search,0.6754656779034788,0.616013962176233,0.6118836915297092,0.6681951749761097,0.6380945318133912,0.6107800650054171,0.5842451870441436,True,456,0.06642830302007496,2318.34765625,22.02734375,1047.6,83.21451612903225,0.05999999999998806,0.0,"Validation-selected configuration: embedding_dim=16, hidden_dim=96, dropout=0.04891336926325843, lr=0.0010962001141747336",final_test,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,movielens_100k,dnn,random_search,0.6221400753575638,0.5702766393223231,0.554813075672747,0.6345017209963115,0.6114122574983913,0.5687071144817624,0.5965908348560334,True,789,0.06659140787087381,2318.34765625,22.02734375,1046.6,101.77903225806449,0.07000000000000739,0.0,"Validation-selected configuration: embedding_dim=16, hidden_dim=96, dropout=0.04891336926325843, lr=0.0010962001141747336",final_test,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,movielens_100k,dnn,random_search,0.6660352675642985,0.606651010275806,0.5932815604117754,0.6587897876466232,0.6220897691029827,0.5900144456482485,0.6000696659088135,True,2026,0.06642421707510948,2318.34765625,22.02734375,1044.1,99.73709677419359,0.06999999999999318,0.0,"Validation-selected configuration: embedding_dim=16, hidden_dim=96, dropout=0.04891336926325843, lr=0.0010962001141747336",final_test,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,movielens_100k,dnn,de_opt,0.4570475683165011,0.45338365288936944,0.45665522846306666,,,,0.34687499701976776,False,42,0.06402814690954983,2318.34765625,24.9921875,1028.1,96.6016129032258,0.060000000000002274,0.0,"embedding_dim=48, hidden_dim=96, dropout=0.22535279202823258, lr=0.00621094103787056",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,movielens_100k,dnn,de_opt,0.4293647845389297,0.4437555195537531,0.45448798988621997,,,,0.3534266591072083,False,123,0.06349969911389053,2318.34765625,24.9921875,1036.1,115.68709677419353,0.060000000000002274,0.010000000000000009,"embedding_dim=48, hidden_dim=96, dropout=0.22535279202823258, lr=0.00621094103787056",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,movielens_100k,dnn,de_opt,0.4787020959921253,0.47020001422269114,0.45918367346938777,,,,0.3618871718645096,False,456,0.063913329038769,2318.34765625,24.9921875,1027.2,97.79516129032257,0.07000000000000739,0.0,"embedding_dim=48, hidden_dim=96, dropout=0.22535279202823258, lr=0.00621094103787056",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,movielens_100k,dnn,de_opt,0.4834738599434301,0.4700759256869669,0.4567455300704353,,,,0.34664768576622007,False,789,0.06378544308245182,2318.34765625,24.9921875,1029.5,98.61774193548389,0.05999999999998806,0.0,"embedding_dim=48, hidden_dim=96, dropout=0.22535279202823258, lr=0.00621094103787056",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,movielens_100k,dnn,de_opt,0.4382316945823178,0.4462712112498506,0.45340437059779665,,,,0.3381473243236542,False,2026,0.06394771602936089,2318.34765625,24.9921875,1028.2,99.4564516129032,0.07000000000000739,0.0,"embedding_dim=48, hidden_dim=96, dropout=0.22535279202823258, lr=0.00621094103787056",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,movielens_100k,dnn,de_opt,0.525817371432903,0.4916360301235565,0.46974896153151524,,,,0.35493007898330686,False,42,0.06381683610379696,2318.34765625,23.509765625,1034.3,98.9790322580645,0.060000000000002274,0.0,"embedding_dim=32, hidden_dim=96, dropout=0.2879665646447905, lr=0.0036140759824865296",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,movielens_100k,dnn,de_opt,0.488805960290973,0.4745766545009503,0.4611703088314972,,,,0.3543663531541824,False,123,0.06375845498405397,2318.34765625,23.509765625,1027.7,95.97903225806452,0.060000000000002274,0.0,"embedding_dim=32, hidden_dim=96, dropout=0.2879665646447905, lr=0.0036140759824865296",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,movielens_100k,dnn,de_opt,0.5117005898128502,0.4904820170517876,0.4702004695683583,,,,0.36979629695415495,False,456,0.06414139200933278,2318.34765625,23.509765625,1023.5,99.19193548387095,0.06999999999999318,0.0,"embedding_dim=32, hidden_dim=96, dropout=0.2879665646447905, lr=0.0036140759824865296",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,movielens_100k,dnn,de_opt,0.5248204821332798,0.49496359840024534,0.4684847390283547,,,,0.35253872275352477,False,789,0.06405343185178936,2318.34765625,23.509765625,1024.2,95.75645161290323,0.060000000000002274,0.0,"embedding_dim=32, hidden_dim=96, dropout=0.2879665646447905, lr=0.0036140759824865296",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
