suite,dataset,model,method,val_auc,val_ap,val_accuracy,test_auc,test_ap,test_accuracy,loss_tail,evaluated_on_test,seed,wall_time_sec,peak_ram_mb,peak_gpu_mb,peak_cpu_percent,avg_cpu_percent,cpu_user_sec,cpu_system_sec,notes,selection_stage
model_family,movielens_100k,gnn,adam,0.4963846875,0.4890877831745382,0.485,0.47872000000000003,0.4760260823570115,0.482,0.27400210648775103,True,42,3.8574217000277713,712.5,0.0,1269.5,476.0172131147541,12.640625,5.140625,,
model_family,movielens_100k,rhmm,adam,0.49636681250000003,0.4885353312213104,0.48675,0.4764153125,0.4783590768513754,0.47525,0.28370544612407683,True,42,7.248515599989332,733.484375,0.0,698.1,388.9401639344262,16.0625,11.765625,,
model_family,movielens_100k,psl_dnn,adam,0.468273,0.48126466393271666,0.4895,0.4422721875,0.46536787832073473,0.4845,0.2601082682609558,True,42,2.67251830000896,734.02734375,0.0,1041.7,419.7188524590164,4.265625,5.421875,,
model_family,movielens_100k,gnn_bilstm,adam,0.46870909375,0.4792972737072043,0.491625,0.44854440624999997,0.4673733517808696,0.4845,0.2837742894887924,True,42,8.887842199997976,762.67578125,0.0,644.8,407.744262295082,24.0625,11.6875,,
model_family,movielens_100k,rl_gnn,bandit_policy,0.35424903125,0.4312615102848737,0.478375,0.325325625,0.4193726616930143,0.473125,,True,42,3.986276499927044,757.6875,0.0,1171.9,444.4327868852459,12.40625,4.421875,selected_expert=residual,
model_family,movielens_100k,dnn,adam,0.53447215625,0.5161160449945004,0.49,0.5090346875,0.4955567055650804,0.483625,0.2731957107782364,True,123,0.7625737000489607,757.6875,0.0,416.7,27.2172131147541,1.09375,1.140625,,
model_family,movielens_100k,gnn,adam,0.53223353125,0.5082723083999957,0.4885,0.51129415625,0.49282742764815873,0.482875,0.27764908969402313,True,123,4.003493299940601,757.6875,0.0,756.0,420.63032786885236,11.671875,4.953125,,
model_family,movielens_100k,rhmm,adam,0.50490590625,0.49444669656602896,0.494875,0.4779278125,0.4772616482727315,0.483625,0.2856299102306366,True,123,7.608123800018802,764.27734375,0.0,731.4,377.5024590163934,16.109375,12.1875,,
model_family,movielens_100k,psl_dnn,adam,0.4772005,0.48908620016585197,0.488875,0.4552501875,0.46984175574418385,0.4795,0.26497268825769427,True,123,2.6731361999409273,764.3515625,0.0,937.5,397.0254098360657,4.046875,5.3125,,
model_family,movielens_100k,gnn_bilstm,adam,0.4749165625,0.4820455483267563,0.48725,0.45226809375,0.46512799684787853,0.478875,0.2849396139383316,True,123,8.699533900013193,764.3671875,0.0,694.4,417.8549180327867,23.59375,12.53125,,
model_family,movielens_100k,rl_gnn,bandit_policy,0.5060918750000001,0.493966539777277,0.467125,0.48355446874999997,0.4796225650554895,0.4595,,True,123,3.7583431000821292,757.81640625,0.0,1464.8,472.9254098360656,12.109375,4.453125,selected_expert=last,
model_family,movielens_100k,dnn,adam,0.51816284375,0.5005553372409053,0.488375,0.5007814687500001,0.4905249516490081,0.479125,0.2728751689195633,True,456,0.7527853000210598,757.81640625,0.0,520.8,24.228688524590154,1.28125,1.1875,,
model_family,movielens_100k,gnn,adam,0.48888518750000004,0.48513204243732677,0.48525,0.48108284375,0.4793088612773434,0.481625,0.2746284991502762,True,456,3.8996616998920217,757.81640625,0.0,1145.8,456.33114754098364,12.0625,4.96875,,
model_family,movielens_100k,rhmm,adam,0.46379125000000004,0.47289241067276644,0.482375,0.44840890625,0.46608581567517693,0.47325,0.28377017974853513,True,456,7.289604999939911,763.42578125,0.0,698.1,387.35163934426225,15.296875,12.515625,,
model_family,movielens_100k,psl_dnn,adam,0.490384625,0.4868476347250607,0.489375,0.47352396874999997,0.4787848444575997,0.4825,0.2649019718170166,True,456,2.6715717999031767,763.42578125,0.0,1145.8,418.8622950819674,4.265625,5.421875,,
model_family,movielens_100k,gnn_bilstm,adam,0.47608756250000006,0.48068062710356646,0.4905,0.45819890625000004,0.4700232026107875,0.48175,0.28237048983573915,True,456,8.983346799970604,763.16015625,0.0,644.8,404.70491803278685,23.515625,12.28125,,
model_family,movielens_100k,rl_gnn,bandit_policy,0.479310125,0.480749760796177,0.490375,0.471366125,0.4752161586210788,0.486125,,True,456,4.520107599906623,757.91796875,0.0,976.6,409.97131147541,13.6875,4.140625,selected_expert=residual,
model_family,movielens_100k,dnn,adam,0.53079765625,0.5103414214957751,0.491125,0.5134821875000001,0.49592117900891747,0.481625,0.27092446982860563,True,789,0.8628971000434831,755.55859375,0.0,416.7,33.24836065573769,1.390625,1.125,,
model_family,movielens_100k,gnn,adam,0.51273590625,0.49872787124403856,0.491,0.49259359375,0.4809257119276582,0.483375,0.27339059114456177,True,789,4.143798700068146,756.62109375,0.0,1464.8,419.7237704918032,12.5625,4.34375,,
model_family,movielens_100k,rhmm,adam,0.46225603125000003,0.47249379610687686,0.483375,0.44301228125000003,0.4616711326988515,0.474,0.28150620460510256,True,789,7.936046299990267,765.1796875,0.0,565.2,349.8434426229507,16.515625,11.375,,
model_family,movielens_100k,psl_dnn,adam,0.49141568750000003,0.4900328191256883,0.486125,0.4608204375,0.470240194284148,0.4785,0.26413922011852264,True,789,3.071341300033964,765.1796875,0.0,1171.9,377.9295081967214,4.328125,5.671875,,
model_family,movielens_100k,gnn_bilstm,adam,0.46937521875,0.47809340441183756,0.494125,0.44720190625,0.4636208040326393,0.485,0.28281244039535525,True,789,9.168647399987094,765.1796875,0.0,604.8,391.6057377049179,24.40625,11.078125,,
model_family,movielens_100k,rl_gnn,bandit_policy,0.53650578125,0.5064855732283049,0.459875,0.5121365,0.49221716633998575,0.452,,True,789,3.9755671999882907,758.55859375,0.0,1562.5,459.28606557377054,12.515625,4.625,selected_expert=last,
model_family,movielens_100k,dnn,adam,0.5224117500000001,0.5005874504097586,0.4825,0.5026955625,0.4950969436782569,0.47875,0.2790218353271484,True,2026,0.7965005999431014,758.55859375,0.0,416.7,26.096721311475406,1.3125,1.265625,,
model_family,movielens_100k,gnn,adam,0.4905475625,0.4847817375347484,0.480875,0.46793562499999997,0.4750928202337401,0.477,0.28659665286540986,True,2026,4.177930100006051,758.55859375,0.0,878.9,434.6737704918033,12.5,5.265625,,
model_family,movielens_100k,rhmm,adam,0.46234490625,0.4722203580338128,0.487,0.44314084375,0.46282809898013255,0.477375,0.2899835675954819,True,2026,8.377377099939622,764.46875,0.0,529.2,329.98196721311473,16.1875,10.9375,,
model_family,movielens_100k,psl_dnn,adam,0.49908421875,0.48665297482387915,0.479125,0.47072640625,0.4784103809676735,0.48125,0.2676998406648636,True,2026,3.434694900061004,764.6796875,0.0,937.5,301.5885245901638,4.390625,3.921875,,
model_family,movielens_100k,gnn_bilstm,adam,0.47884662499999997,0.4802405532463677,0.488,0.45952559375000007,0.4731064275061454,0.48025,0.286264979839325,True,2026,11.184086499968544,765.12109375,0.0,520.8,344.8344262295082,28.59375,9.328125,,
model_family,movielens_100k,rl_gnn,bandit_policy,0.33848306250000004,0.42179222408673356,0.489875,0.30989959375,0.4124742561194876,0.492125,,True,2026,4.488583900034428,758.2109375,0.0,833.3,379.3393442622949,12.8125,3.65625,selected_expert=last,
optimizer_training,ogbl_collab,gnn,adam,0.76085188875,0.8037532955980689,0.70185,0.74296638,0.789106165474471,0.690725,0.25216272473335266,True,42,18.171269199927337,966.61328125,0.0,500.0,374.1661290322581,49.09375,22.3125,,
optimizer_training,ogbl_collab,gnn,sgd,0.50045649625,0.46553686074791367,0.5,0.48612401250000004,0.4566957620717525,0.5,0.6938318908214569,True,42,16.003349000005983,946.42578125,0.0,528.0,413.8790322580645,46.125,22.171875,,
optimizer_training,ogbl_collab,gnn,pso,0.63926181875,0.6156127538016233,0.611625,0.6260842274999999,0.6051529676050761,0.601725,,True,42,43.58091870008502,2241.87109375,0.0,493.4,249.59285714285713,66.90625,46.609375,Population-based training on the same neural recommender.,
optimizer_training,ogbl_collab,gnn,evolutionary,0.70733361125,0.68177667984346,0.626,0.6905148525,0.6693200887190995,0.615675,,True,42,41.96360060002189,1805.0390625,0.0,483.5,311.72499999999997,86.28125,54.328125,Population-based training on the same neural recommender.,
optimizer_training,ogbl_collab,gnn,adam,0.7607582100000001,0.7889203996667407,0.700175,0.745356985,0.7718481264481123,0.68885,0.27413873821496965,True,123,16.936466499930248,743.55078125,0.0,500.8,408.35806451612905,48.328125,23.359375,,
optimizer_training,ogbl_collab,gnn,sgd,0.49873787125,0.46877942949391876,0.5,0.505997295,0.473543457135992,0.5,0.6942865192890167,True,123,16.31557390000671,729.3046875,0.0,513.7,411.69516129032263,47.765625,21.953125,,
optimizer_training,ogbl_collab,gnn,pso,0.6983950487499999,0.6843309724413726,0.6646,0.6860614062499999,0.6677702612724579,0.657925,,True,123,42.75265020004008,2195.27734375,0.0,522.7,257.1642857142857,68.453125,47.34375,Population-based training on the same neural recommender.,
optimizer_training,ogbl_collab,gnn,evolutionary,0.60691652875,0.5682879977754467,0.5818,0.59987876625,0.565242995291429,0.575,,True,123,42.1814726999728,1836.0390625,0.0,466.6,303.5,84.984375,52.59375,Population-based training on the same neural recommender.,
optimizer_training,ogbl_collab,gnn,adam,0.72750575875,0.7967689812589476,0.701025,0.7040054625,0.77881027559229,0.689925,0.2805386081337929,True,456,16.200229199952446,750.0078125,0.0,570.8,425.8483870967741,48.671875,22.578125,,
optimizer_training,ogbl_collab,gnn,sgd,0.6267505875,0.5599577972339207,0.5,0.61992958,0.5531600126078371,0.5,0.6942757129669189,True,456,15.91004659992177,729.90234375,0.0,535.1,432.75967741935483,48.0625,22.765625,,
optimizer_training,ogbl_collab,gnn,pso,0.757593575,0.7220149414574607,0.694725,0.7480284687500001,0.711048521572025,0.68515,,True,456,42.78441200009547,2189.6953125,0.0,493.9,252.59999999999997,69.046875,45.84375,Population-based training on the same neural recommender.,
optimizer_training,ogbl_collab,gnn,evolutionary,0.5444170875000001,0.49507931982950976,0.5,0.54356830875,0.49300906479371726,0.5,,True,456,41.6177161000669,1757.62890625,0.0,492.7,315.5,87.0,54.0,Population-based training on the same neural recommender.,
optimizer_training,ogbl_collab,gnn,adam,0.72985901,0.7929671693526538,0.701125,0.70837346375,0.7755242822731725,0.6901,0.2591399997472763,True,789,15.968216300010681,686.515625,0.0,563.6,447.5967741935485,49.125,23.890625,,
optimizer_training,ogbl_collab,gnn,sgd,0.62451186,0.5589641473179207,0.5,0.6166052599999999,0.5568965476776985,0.5,0.6927475512027741,True,789,18.110542400041595,665.67578125,0.0,520.8,371.2532258064515,48.140625,21.3125,,
optimizer_training,ogbl_collab,gnn,pso,0.7599979387500001,0.75237741119618,0.698375,0.7483726224999999,0.7355141051714607,0.68695,,True,789,42.816286500077695,2074.14453125,0.0,492.7,255.1214285714286,68.421875,47.34375,Population-based training on the same neural recommender.,
optimizer_training,ogbl_collab,gnn,evolutionary,0.69385132625,0.7015864814729638,0.638775,0.6767222900000001,0.6847141675935,0.6281,,True,789,41.76003800006583,1607.64453125,0.0,486.6,314.6833333333333,85.1875,56.078125,Population-based training on the same neural recommender.,
optimizer_training,ogbl_collab,gnn,adam,0.7619647125,0.8111065407959299,0.721375,0.7472552375,0.7957934262705988,0.709925,0.22670556157827376,True,2026,16.424213199992664,545.875,0.0,501.7,418.6258064516129,47.53125,22.65625,,
optimizer_training,ogbl_collab,gnn,sgd,0.43038456124999996,0.42527836445211264,0.5199,0.42984834625,0.4246257712147329,0.5189,0.6935898423194885,True,2026,16.085375900031067,517.06640625,0.0,535.1,420.52096774193546,47.5,22.0,,
optimizer_training,ogbl_collab,gnn,pso,0.70944945375,0.6899493711784672,0.684375,0.6934694275000001,0.6743330000703761,0.672975,,True,2026,42.71584000007715,1967.27734375,0.0,515.2,257.81428571428575,68.359375,48.0,Population-based training on the same neural recommender.,
optimizer_training,ogbl_collab,gnn,evolutionary,0.36889187875,0.40104898665457334,0.504325,0.3715637,0.4019650767085785,0.50295,,True,2026,41.89109930000268,1578.1953125,0.0,521.8,316.85,86.671875,55.734375,Population-based training on the same neural recommender.,
hyperparameter_search,ogbl_collab,gnn,grid_search,0.7780385750000001,0.7986726383386991,0.685075,,,,0.6824144840240478,False,42,6.527523099910468,517.5078125,0.0,590.5,386.7884615384615,18.0625,5.609375,"embedding_dim=16, hidden_dim=32, dropout=0.0, lr=0.000630957344480193",validation_search
hyperparameter_search,ogbl_collab,gnn,grid_search,0.74340549375,0.7219418374777862,0.5,,,,0.6859505474567413,False,123,5.622077399981208,517.52734375,0.0,575.7,420.2423076923078,18.515625,5.90625,"embedding_dim=16, hidden_dim=32, dropout=0.0, lr=0.000630957344480193",validation_search
hyperparameter_search,ogbl_collab,gnn,grid_search,0.7677209975000001,0.7977863559768138,0.5,,,,0.6876331508159638,False,456,6.577145799994469,506.13671875,0.0,621.0,399.7923076923077,17.859375,5.109375,"embedding_dim=16, hidden_dim=32, dropout=0.0, lr=0.000630957344480193",validation_search
hyperparameter_search,ogbl_collab,gnn,grid_search,0.7218879775,0.7669362152570356,0.700375,,,,0.6752190828323364,False,789,5.537376999971457,506.15625,0.0,563.2,438.08461538461535,18.171875,6.28125,"embedding_dim=16, hidden_dim=32, dropout=0.0, lr=0.000630957344480193",validation_search
hyperparameter_search,ogbl_collab,gnn,grid_search,0.7692747,0.7854575277821096,0.700175,,,,0.6830257833003998,False,2026,6.393520399928093,505.59765625,0.0,515.3,312.04999999999995,17.34375,3.671875,"embedding_dim=16, hidden_dim=32, dropout=0.0, lr=0.000630957344480193",validation_search
hyperparameter_search,ogbl_collab,gnn,grid_search,0.6924219862500001,0.7769427506430913,0.728825,,,,0.21967123597860336,False,42,5.892851900076494,505.6796875,0.0,510.8,362.9423076923077,17.40625,4.75,"embedding_dim=16, hidden_dim=32, dropout=0.0, lr=0.01",validation_search
hyperparameter_search,ogbl_collab,gnn,grid_search,0.70161885625,0.7713748339023455,0.730725,,,,0.25611445009708406,False,123,6.57527370005846,505.71484375,0.0,508.7,327.1076923076923,17.390625,5.1875,"embedding_dim=16, hidden_dim=32, dropout=0.0, lr=0.01",validation_search
hyperparameter_search,ogbl_collab,gnn,grid_search,0.68818387875,0.7608304242095363,0.7003,,,,0.37877127677202227,False,456,5.532243199995719,506.28515625,0.0,611.0,419.87692307692305,17.53125,6.375,"embedding_dim=16, hidden_dim=32, dropout=0.0, lr=0.01",validation_search
hyperparameter_search,ogbl_collab,gnn,grid_search,0.6873275474999999,0.7680730405820558,0.7183,,,,0.2728408247232437,False,789,5.47713290003594,505.7421875,0.0,539.1,441.0923076923077,18.359375,6.671875,"embedding_dim=16, hidden_dim=32, dropout=0.0, lr=0.01",validation_search
hyperparameter_search,ogbl_collab,gnn,grid_search,0.715594575,0.7721123137744029,0.726475,,,,0.23393845707178115,False,2026,5.812241700012237,506.37109375,0.0,536.0,396.03076923076924,17.359375,6.21875,"embedding_dim=16, hidden_dim=32, dropout=0.0, lr=0.01",validation_search
hyperparameter_search,ogbl_collab,gnn,grid_search,0.7637779225,0.7576635804529006,0.51845,,,,0.6864900827407837,False,42,7.543120600050315,514.4453125,0.0,474.1,342.0384615384616,18.234375,8.03125,"embedding_dim=16, hidden_dim=32, dropout=0.35, lr=0.000630957344480193",validation_search
hyperparameter_search,ogbl_collab,gnn,grid_search,0.70487527375,0.6405197476272694,0.5,,,,0.6861790537834167,False,123,7.1277668999973685,511.828125,0.0,480.8,391.3192307692308,19.921875,9.390625,"embedding_dim=16, hidden_dim=32, dropout=0.35, lr=0.000630957344480193",validation_search
hyperparameter_search,ogbl_collab,gnn,grid_search,0.7367204374999999,0.7079392772761497,0.5,,,,0.6893677532672882,False,456,6.92603810003493,511.83203125,0.0,518.6,413.5923076923077,21.109375,9.375,"embedding_dim=16, hidden_dim=32, dropout=0.35, lr=0.000630957344480193",validation_search
hyperparameter_search,ogbl_collab,gnn,grid_search,0.7487150325,0.7244258622626387,0.6159,,,,0.6823643028736115,False,789,6.834699800005183,511.83203125,0.0,520.8,413.86923076923074,20.0625,9.796875,"embedding_dim=16, hidden_dim=32, dropout=0.35, lr=0.000630957344480193",validation_search
hyperparameter_search,ogbl_collab,gnn,grid_search,0.78039181125,0.7693039577726689,0.6986,,,,0.682985532283783,False,2026,6.788550300057977,511.84765625,0.0,535.1,427.8961538461538,20.640625,10.140625,"embedding_dim=16, hidden_dim=32, dropout=0.35, lr=0.000630957344480193",validation_search
hyperparameter_search,ogbl_collab,gnn,grid_search,0.7730987762500001,0.8079217117432804,0.700375,,,,0.29966303110122683,False,42,6.733380799996667,511.86328125,0.0,507.5,421.5269230769231,20.90625,9.0,"embedding_dim=16, hidden_dim=32, dropout=0.35, lr=0.01",validation_search
hyperparameter_search,ogbl_collab,gnn,grid_search,0.7705424599999999,0.7940333343286641,0.700175,,,,0.3236741632223129,False,123,331.20906679995824,515.3125,0.0,481.2,330.5615384615385,17.703125,7.40625,"embedding_dim=16, hidden_dim=32, dropout=0.35, lr=0.01",validation_search
hyperparameter_search,ogbl_collab,gnn,grid_search,0.7742438737499999,0.8092574387760885,0.700175,,,,0.327703195810318,False,456,15.872578900074586,511.34765625,0.0,414.0,234.77307692307693,17.453125,6.828125,"embedding_dim=16, hidden_dim=32, dropout=0.35, lr=0.01",validation_search
hyperparameter_search,ogbl_collab,gnn,grid_search,0.7598364074999999,0.7961319479086773,0.700175,,,,0.32558736503124236,False,789,8.120511300046928,510.796875,0.0,443.8,292.1,18.5625,6.859375,"embedding_dim=16, hidden_dim=32, dropout=0.35, lr=0.01",validation_search
hyperparameter_search,ogbl_collab,gnn,grid_search,0.748785135,0.809954267192632,0.723625,,,,0.26010598093271253,False,2026,19.792251999955624,510.8515625,0.0,431.2,158.85384615384615,24.421875,6.109375,"embedding_dim=16, hidden_dim=32, dropout=0.35, lr=0.01",validation_search
hyperparameter_search,ogbl_collab,gnn,grid_search,0.7293886674999999,0.7732888997257924,0.7001,,,,0.6735414087772369,False,42,16.91887890000362,465.84765625,0.0,255.8,165.03461538461536,22.765625,5.734375,"embedding_dim=16, hidden_dim=96, dropout=0.0, lr=0.000630957344480193",validation_search
hyperparameter_search,ogbl_collab,gnn,grid_search,0.813243885,0.8275571077797683,0.700225,,,,0.6694653034210205,False,123,15.904145399923436,450.05859375,0.0,204.0,163.33076923076922,21.4375,4.90625,"embedding_dim=16, hidden_dim=96, dropout=0.0, lr=0.000630957344480193",validation_search
hyperparameter_search,ogbl_collab,gnn,grid_search,0.7272766075,0.7753581079559453,0.6924,,,,0.680282074213028,False,456,17.47248859994579,464.46484375,0.0,220.4,155.86153846153846,22.6875,5.328125,"embedding_dim=16, hidden_dim=96, dropout=0.0, lr=0.000630957344480193",validation_search
hyperparameter_search,ogbl_collab,gnn,grid_search,0.75497160875,0.7839202910470711,0.700125,,,,0.6705505073070526,False,789,14.488620699965395,434.62109375,0.0,232.4,169.58076923076925,21.25,4.734375,"embedding_dim=16, hidden_dim=96, dropout=0.0, lr=0.000630957344480193",validation_search
hyperparameter_search,ogbl_collab,gnn,grid_search,0.79877148375,0.8228508819469829,0.7002,,,,0.6740761458873749,False,2026,13.710915499948896,434.625,0.0,240.4,176.71153846153845,20.828125,4.5625,"embedding_dim=16, hidden_dim=96, dropout=0.0, lr=0.000630957344480193",validation_search
hyperparameter_search,ogbl_collab,gnn,grid_search,0.6899607400000001,0.7854357870636577,0.736625,,,,0.23741406202316284,False,42,13.704265500069596,434.6328125,0.0,246.3,189.53461538461545,21.71875,4.828125,"embedding_dim=16, hidden_dim=96, dropout=0.0, lr=0.01",validation_search
hyperparameter_search,ogbl_collab,gnn,grid_search,0.70888329125,0.7919510435680084,0.746275,,,,0.20095401108264924,False,123,13.607674799975939,434.6875,0.0,232.4,184.25,21.84375,4.25,"embedding_dim=16, hidden_dim=96, dropout=0.0, lr=0.01",validation_search
hyperparameter_search,ogbl_collab,gnn,grid_search,0.7263579675,0.7943850277117114,0.744475,,,,0.1967161178588867,False,456,13.348072699969634,434.72265625,0.0,242.5,186.4076923076923,21.234375,4.75,"embedding_dim=16, hidden_dim=96, dropout=0.0, lr=0.01",validation_search
hyperparameter_search,ogbl_collab,gnn,grid_search,0.71834044,0.7965055413267734,0.739425,,,,0.19938739836215974,False,789,13.30303950002417,434.6953125,0.0,229.6,191.10769230769228,21.515625,4.265625,"embedding_dim=16, hidden_dim=96, dropout=0.0, lr=0.01",validation_search
hyperparameter_search,ogbl_collab,gnn,grid_search,0.70349238375,0.7947769227922223,0.74515,,,,0.21704524755477905,False,2026,13.569381300010718,434.7109375,0.0,239.8,181.0307692307692,21.8125,4.359375,"embedding_dim=16, hidden_dim=96, dropout=0.0, lr=0.01",validation_search
hyperparameter_search,ogbl_collab,gnn,grid_search,0.7372924087499999,0.7241069840188615,0.682475,,,,0.6783993721008301,False,42,17.03851039998699,405.87109375,0.0,191.4,160.15769230769226,24.078125,4.828125,"embedding_dim=16, hidden_dim=96, dropout=0.35, lr=0.000630957344480193",validation_search
hyperparameter_search,ogbl_collab,gnn,grid_search,0.79751306,0.7986546842178247,0.700175,,,,0.6776256024837494,False,123,16.717334700049832,425.24609375,0.0,217.7,161.84999999999997,24.515625,4.484375,"embedding_dim=16, hidden_dim=96, dropout=0.35, lr=0.000630957344480193",validation_search
hyperparameter_search,ogbl_collab,gnn,grid_search,0.746715305,0.7440354300516883,0.642775,,,,0.683158665895462,False,456,17.247104799957015,433.375,0.0,211.3,157.3846153846154,23.78125,5.140625,"embedding_dim=16, hidden_dim=96, dropout=0.35, lr=0.000630957344480193",validation_search
hyperparameter_search,ogbl_collab,gnn,grid_search,0.7686210162499998,0.7572571572312441,0.6941,,,,0.6741643488407135,False,789,17.124017699970864,418.9375,0.0,197.1,160.73846153846154,24.09375,4.859375,"embedding_dim=16, hidden_dim=96, dropout=0.35, lr=0.000630957344480193",validation_search
hyperparameter_search,ogbl_collab,gnn,grid_search,0.7850142812500001,0.7865509099065348,0.70155,,,,0.6775219917297364,False,2026,17.04045520001091,419.515625,0.0,194.3,159.43846153846152,23.8125,5.046875,"embedding_dim=16, hidden_dim=96, dropout=0.35, lr=0.000630957344480193",validation_search
hyperparameter_search,ogbl_collab,gnn,grid_search,0.7665885800000001,0.8142246782885386,0.71025,,,,0.2758342921733856,False,42,16.853408900089562,418.9609375,0.0,217.7,161.48076923076923,23.859375,5.4375,"embedding_dim=16, hidden_dim=96, dropout=0.35, lr=0.01",validation_search
hyperparameter_search,ogbl_collab,gnn,grid_search,0.7082447924999999,0.7870330234056624,0.70065,,,,0.27432389557361603,False,123,17.516828099964187,419.54296875,0.0,185.6,153.71923076923073,23.53125,5.203125,"embedding_dim=16, hidden_dim=96, dropout=0.35, lr=0.01",validation_search
hyperparameter_search,ogbl_collab,gnn,grid_search,0.7946454462500001,0.8225662560048647,0.706675,,,,0.29553542733192445,False,456,17.47131110006012,419.00390625,0.0,197.0,160.7038461538462,24.28125,5.296875,"embedding_dim=16, hidden_dim=96, dropout=0.35, lr=0.01",validation_search
hyperparameter_search,ogbl_collab,gnn,grid_search,0.74202532125,0.801725648875802,0.700275,,,,0.2853270322084427,False,789,17.103946799994446,419.0078125,0.0,202.8,160.87307692307695,23.578125,5.703125,"embedding_dim=16, hidden_dim=96, dropout=0.35, lr=0.01",validation_search
hyperparameter_search,ogbl_collab,gnn,grid_search,0.7244496437500001,0.8002553293695683,0.724875,,,,0.24499948024749757,False,2026,17.520513899973594,419.63671875,0.0,203.0,156.18076923076922,23.828125,5.296875,"embedding_dim=16, hidden_dim=96, dropout=0.35, lr=0.01",validation_search
hyperparameter_search,ogbl_collab,gnn,grid_search,0.8142775625,0.8398655933195425,0.66565,,,,0.6760217726230622,False,42,19.025151400011964,615.703125,0.0,262.8,205.78076923076927,38.046875,2.578125,"embedding_dim=32, hidden_dim=32, dropout=0.0, lr=0.000630957344480193",validation_search
hyperparameter_search,ogbl_collab,gnn,grid_search,0.78761967,0.8016623789159474,0.700175,,,,0.6772819638252259,False,123,18.2066627999302,629.07421875,0.0,245.7,209.83461538461538,37.53125,2.265625,"embedding_dim=32, hidden_dim=32, dropout=0.0, lr=0.000630957344480193",validation_search
hyperparameter_search,ogbl_collab,gnn,grid_search,0.7901067337500001,0.826209401160813,0.5,,,,0.6783957958221436,False,456,20.9765259999549,628.9921875,0.0,236.0,186.07307692307694,38.21875,2.78125,"embedding_dim=32, hidden_dim=32, dropout=0.0, lr=0.000630957344480193",validation_search
hyperparameter_search,ogbl_collab,gnn,grid_search,0.8059254575,0.8298298297254237,0.7002,,,,0.6667292356491089,False,789,18.604730000020936,628.99609375,0.0,258.6,204.99615384615385,37.578125,2.125,"embedding_dim=32, hidden_dim=32, dropout=0.0, lr=0.000630957344480193",validation_search
hyperparameter_search,ogbl_collab,gnn,grid_search,0.7981954750000001,0.8288673853138311,0.7002,,,,0.6676003515720368,False,2026,18.35065419995226,629.015625,0.0,276.6,210.81923076923078,37.328125,2.734375,"embedding_dim=32, hidden_dim=32, dropout=0.0, lr=0.000630957344480193",validation_search
hyperparameter_search,ogbl_collab,gnn,grid_search,0.72225709625,0.7966291297305417,0.74035,,,,0.22509747594594956,False,42,18.50165350001771,629.03515625,0.0,256.0,214.24230769230766,38.265625,2.3125,"embedding_dim=32, hidden_dim=32, dropout=0.0, lr=0.01",validation_search
hyperparameter_search,ogbl_collab,gnn,grid_search,0.6955525225000001,0.7794704721477685,0.7286,,,,0.24299883097410202,False,123,18.502928699948825,629.0390625,0.0,252.6,203.60000000000002,37.484375,2.21875,"embedding_dim=32, hidden_dim=32, dropout=0.0, lr=0.01",validation_search
hyperparameter_search,ogbl_collab,gnn,grid_search,0.70736261625,0.7796063064840505,0.7262,,,,0.20491721034049987,False,456,18.34569540002849,629.0390625,0.0,258.9,205.31153846153845,37.03125,2.40625,"embedding_dim=32, hidden_dim=32, dropout=0.0, lr=0.01",validation_search
hyperparameter_search,ogbl_collab,gnn,grid_search,0.7075827887499999,0.7947982953743818,0.743525,,,,0.18924943655729293,False,789,18.478734400006942,629.046875,0.0,278.6,209.6923076923077,38.3125,2.125,"embedding_dim=32, hidden_dim=32, dropout=0.0, lr=0.01",validation_search
hyperparameter_search,ogbl_collab,gnn,grid_search,0.7036854225,0.7942483198188515,0.746625,,,,0.1909291408956051,False,2026,18.48633250000421,629.05859375,0.0,248.5,208.24999999999997,37.78125,2.3125,"embedding_dim=32, hidden_dim=32, dropout=0.0, lr=0.01",validation_search
hyperparameter_search,ogbl_collab,gnn,grid_search,0.8135613187499999,0.8247851082705469,0.614325,,,,0.6764487802982331,False,42,24.798277999972925,715.63671875,0.0,234.4,176.94999999999996,44.734375,2.984375,"embedding_dim=32, hidden_dim=32, dropout=0.35, lr=0.000630957344480193",validation_search
hyperparameter_search,ogbl_collab,gnn,grid_search,0.77647118375,0.7609974898951171,0.63365,,,,0.6780803024768829,False,123,25.163711600005627,715.66796875,0.0,209.9,172.48846153846154,43.28125,3.125,"embedding_dim=32, hidden_dim=32, dropout=0.35, lr=0.000630957344480193",validation_search
hyperparameter_search,ogbl_collab,gnn,grid_search,0.7882937837499999,0.7978738948980785,0.5,,,,0.6821258902549744,False,456,25.58018130005803,715.6796875,0.0,216.5,162.80384615384617,42.296875,2.84375,"embedding_dim=32, hidden_dim=32, dropout=0.35, lr=0.000630957344480193",validation_search
hyperparameter_search,ogbl_collab,gnn,grid_search,0.7887569700000001,0.7786360781751932,0.69985,,,,0.6707453966140747,False,789,25.06201630004216,715.9140625,0.0,218.7,171.98076923076925,43.71875,2.78125,"embedding_dim=32, hidden_dim=32, dropout=0.35, lr=0.000630957344480193",validation_search
hyperparameter_search,ogbl_collab,gnn,grid_search,0.80490417125,0.8237219270748783,0.70015,,,,0.6754542171955109,False,2026,25.60364019998815,715.91796875,0.0,221.8,169.95384615384611,44.015625,3.046875,"embedding_dim=32, hidden_dim=32, dropout=0.35, lr=0.000630957344480193",validation_search
